unicode dec,unicode hex,character,name
,,,dvTHA_Virama_LA
,,,dvTHA_Virama_VA
,,,dvDHA_Virama_DHA
,,,dvDHA_Virama_NA
,,,dvDHA_Virama_MA
,,,dvDHA_Virama_YA
,,,dvDHA_Virama_LA
,,,dvDHA_Virama_VA
,,,dvNA_Virama_KA
,,,dvNA_Virama_KHA
,,,dvNA_Virama_CA
,,,dvNA_Virama_CHA
,,,dvNA_Virama_JA
,,,dvNA_Virama_JHA
,,,dvNA_Virama_TTA
,,,dvNA_Virama_TTHA
,,,dvNA_Virama_DDA
,,,dvNA_Virama_TA
,,,dvNA_Virama_THA
,,,dvNA_Virama_DA
,,,dvNA_Virama_DHA
,,,dvNA_Virama_NA
,,,dvNA_Virama_PA
,,,dvNA_Virama_PHA
,,,dvNA_Virama_BHA
,,,dvNA_Virama_MA
,,,dvNA_Virama_YA
,,,dvNA_Virama_LA
,,,dvNA_Virama_VA
,,,dvNA_Virama_SA
,,,dvNA_Virama_HA
,,,dvPA_Virama_KA
,,,dvPA_Virama_JHA
,,,dvPA_Virama_TTA
,,,dvPA_Virama_TTHA
,,,dvPA_Virama_DDA
,,,dvPA_Virama_DDHA
,,,dvPA_Virama_TA
,,,dvPA_Virama_THA
,,,dvPA_Virama_DA
,,,dvPA_Virama_PA
,,,dvPA_Virama_PHA
,,,dvPA_Virama_MA
,,,dvPA_Virama_YA
,,,dvPA_Virama_LA
,,,dvPA_Virama_VA
,,,dvPA_Virama_SSA
,,,dvPA_Virama_SA
,,,dvPHA_Virama_JA
,,,dvPHA_Virama_TTA
,,,dvPHA_Virama_TA
,,,dvPHA_Virama_PA
,,,dvPHA_Virama_PHA
,,,dvPHA_Virama_YA
,,,dvPHA_Virama_LA
,,,dvPHA_Virama_SHA
,,,dvBA_Virama_KA
,,,dvBA_Virama_JA
,,,dvBA_Virama_JHA
,,,dvBA_Virama_TA
,,,dvBA_Virama_DA
,,,dvBA_Virama_DHA
,,,dvBA_Virama_NA
,,,dvBA_Virama_BA
,,,dvBA_Virama_BHA
,,,dvBA_Virama_MA
,,,dvBA_Virama_YA
,,,dvBA_Virama_LA
,,,dvBA_Virama_VA
,,,dvBA_Virama_SHA
,,,dvBA_Virama_SA
,,,dvBHA_Virama_NA
,,,dvBHA_Virama_YA
,,,dvBHA_Virama_LA
,,,dvBHA_Virama_VA
,,,dvMA_Virama_TA
,,,dvMA_Virama_DA
,,,dvMA_Virama_NA
,,,dvMA_Virama_PA
,,,dvMA_Virama_BA
,,,dvMA_Virama_BHA
,,,dvMA_Virama_MA
,,,dvMA_Virama_YA
,,,dvMA_Virama_LA
,,,dvMA_Virama_VA
,,,dvMA_Virama_SHA
,,,dvMA_Virama_SA
,,,dvMA_Virama_HA
,,,dvLA_Virama_KA
,,,dvLA_Virama_KHA
,,,dvLA_Virama_GA
,,,dvLA_Virama_JA
,,,dvLA_Virama_TTA
,,,dvLA_Virama_TTHA
