unicode dec,unicode hex,character,name
47889,BB11,묑,uniBB11
47896,BB18,묘,uniBB18
47900,BB1C,묜,uniBB1C
47904,BB20,묠,uniBB20
47913,BB29,묩,uniBB29
47915,BB2B,묫,uniBB2B
47924,BB34,무,uniBB34
47925,BB35,묵,uniBB35
47926,BB36,묶,uniBB36
47928,BB38,문,uniBB38
47931,BB3B,묻,uniBB3B
47932,BB3C,물,uniBB3C
47933,BB3D,묽,uniBB3D
47934,BB3E,묾,uniBB3E
47940,BB44,뭄,uniBB44
47941,BB45,뭅,uniBB45
47943,BB47,뭇,uniBB47
47945,BB49,뭉,uniBB49
47949,BB4D,뭍,uniBB4D
47951,BB4F,뭏,uniBB4F
47952,BB50,뭐,uniBB50
47956,BB54,뭔,uniBB54
47960,BB58,뭘,uniBB58
47969,BB61,뭡,uniBB61
47971,BB63,뭣,uniBB63
47980,BB6C,뭬,uniBB6C
48008,BB88,뮈,uniBB88
48012,BB8C,뮌,uniBB8C
48016,BB90,뮐,uniBB90
48036,BBA4,뮤,uniBBA4
48040,BBA8,뮨,uniBBA8
48044,BBAC,뮬,uniBBAC
48052,BBB4,뮴,uniBBB4
48055,BBB7,뮷,uniBBB7
48064,BBC0,므,uniBBC0
48068,BBC4,믄,uniBBC4
48072,BBC8,믈,uniBBC8
48080,BBD0,믐,uniBBD0
48083,BBD3,믓,uniBBD3
48120,BBF8,미,uniBBF8
48121,BBF9,믹,uniBBF9
48124,BBFC,민,uniBBFC
48127,BBFF,믿,uniBBFF
48128,BC00,밀,uniBC00
48130,BC02,밂,uniBC02
48136,BC08,밈,uniBC08
48137,BC09,밉,uniBC09
48139,BC0B,밋,uniBC0B
48140,BC0C,밌,uniBC0C
48141,BC0D,밍,uniBC0D
48143,BC0F,및,uniBC0F
48145,BC11,밑,uniBC11
48148,BC14,바,uniBC14
48149,BC15,박,uniBC15
48150,BC16,밖,uniBC16
48151,BC17,밗,uniBC17
48152,BC18,반,uniBC18
48155,BC1B,받,uniBC1B
48156,BC1C,발,uniBC1C
48157,BC1D,밝,uniBC1D
48158,BC1E,밞,uniBC1E
48159,BC1F,밟,uniBC1F
48164,BC24,밤,uniBC24
48165,BC25,밥,uniBC25
48167,BC27,밧,uniBC27
48169,BC29,방,uniBC29
48173,BC2D,밭,uniBC2D
48176,BC30,배,uniBC30
48177,BC31,백,uniBC31
48180,BC34,밴,uniBC34
48184,BC38,밸,uniBC38
48192,BC40,뱀,uniBC40
48193,BC41,뱁,uniBC41
48195,BC43,뱃,uniBC43
48196,BC44,뱄,uniBC44
48197,BC45,뱅,uniBC45
48201,BC49,뱉,uniBC49
48204,BC4C,뱌,uniBC4C
48205,BC4D,뱍,uniBC4D
48208,BC50,뱐,uniBC50
48221,BC5D,뱝,uniBC5D
48260,BC84,버,uniBC84
48261,BC85,벅,uniBC85
48264,BC88,번,uniBC88
48267,BC8B,벋,uniBC8B
48268,BC8C,벌,uniBC8C
48270,BC8E,벎,uniBC8E
48276,BC94,범,uniBC94
48277,BC95,법,uniBC95
48279,BC97,벗,uniBC97
48281,BC99,벙,uniBC99
48282,BC9A,벚,uniBC9A
48288,BCA0,베,uniBCA0
48289,BCA1,벡,uniBCA1
48292,BCA4,벤,uniBCA4
48295,BCA7,벧,uniBCA7
48296,BCA8,벨,uniBCA8
48304,BCB0,벰,uniBCB0
48305,BCB1,벱,uniBCB1
48307,BCB3,벳,uniBCB3
48308,BCB4,벴,uniBCB4
48309,BCB5,벵,uniBCB5
48316,BCBC,벼,uniBCBC
48317,BCBD,벽,uniBCBD
48320,BCC0,변,uniBCC0
48324,BCC4,별,uniBCC4
48333,BCCD,볍,uniBCCD
48335,BCCF,볏,uniBCCF
48336,BCD0,볐,uniBCD0
48337,BCD1,병,uniBCD1
48341,BCD5,볕,uniBCD5
48344,BCD8,볘,uniBCD8
48348,BCDC,볜,uniBCDC
48372,BCF4,보,uniBCF4
48373,BCF5,복,uniBCF5
48374,BCF6,볶,uniBCF6
48376,BCF8,본,uniBCF8
48380,BCFC,볼,uniBCFC
48388,BD04,봄,uniBD04
48389,BD05,봅,uniBD05
48391,BD07,봇,uniBD07
48393,BD09,봉,uniBD09
48400,BD10,봐,uniBD10
48404,BD14,봔,uniBD14
48420,BD24,봤,uniBD24
48428,BD2C,봬,uniBD2C
48448,BD40,뵀,uniBD40
48456,BD48,뵈,uniBD48
48457,BD49,뵉,uniBD49
48460,BD4C,뵌,uniBD4C
48464,BD50,뵐,uniBD50
48472,BD58,뵘,uniBD58
48473,BD59,뵙,uniBD59
48484,BD64,뵤,uniBD64
48488,BD68,뵨,uniBD68
48512,BD80,부,uniBD80
48513,BD81,북,uniBD81
48516,BD84,분,uniBD84
48519,BD87,붇,uniBD87
48520,BD88,불,uniBD88
48521,BD89,붉,uniBD89
48522,BD8A,붊,uniBD8A
48528,BD90,붐,uniBD90
48529,BD91,붑,uniBD91
48531,BD93,붓,uniBD93
48533,BD95,붕,uniBD95
48537,BD99,붙,uniBD99
48538,BD9A,붚,uniBD9A
48540,BD9C,붜,uniBD9C
48548,BDA4,붤,uniBDA4
48560,BDB0,붰,uniBDB0
48568,BDB8,붸,uniBDB8
48596,BDD4,뷔,uniBDD4
48597,BDD5,뷕,uniBDD5
48600,BDD8,뷘,uniBDD8
48604,BDDC,뷜,uniBDDC
48617,BDE9,뷩,uniBDE9
48624,BDF0,뷰,uniBDF0
48628,BDF4,뷴,uniBDF4
48632,BDF8,뷸,uniBDF8
48640,BE00,븀,uniBE00
48643,BE03,븃,uniBE03
48645,BE05,븅,uniBE05
48652,BE0C,브,uniBE0C
48653,BE0D,븍,uniBE0D
48656,BE10,븐,uniBE10
48660,BE14,블,uniBE14
48668,BE1C,븜,uniBE1C
48669,BE1D,븝,uniBE1D
48671,BE1F,븟,uniBE1F
48708,BE44,비,uniBE44
48709,BE45,빅,uniBE45
48712,BE48,빈,uniBE48
48716,BE4C,빌,uniBE4C
48718,BE4E,빎,uniBE4E
48724,BE54,빔,uniBE54
48725,BE55,빕,uniBE55
48727,BE57,빗,uniBE57
48729,BE59,빙,uniBE59
48730,BE5A,빚,uniBE5A
48731,BE5B,빛,uniBE5B
48736,BE60,빠,uniBE60
48737,BE61,빡,uniBE61
48740,BE64,빤,uniBE64
48744,BE68,빨,uniBE68
48746,BE6A,빪,uniBE6A
48752,BE70,빰,uniBE70
48753,BE71,빱,uniBE71
48755,BE73,빳,uniBE73
48756,BE74,빴,uniBE74
48757,BE75,빵,uniBE75
48763,BE7B,빻,uniBE7B
48764,BE7C,빼,uniBE7C
48765,BE7D,빽,uniBE7D
48768,BE80,뺀,uniBE80
48772,BE84,뺄,uniBE84
48780,BE8C,뺌,uniBE8C
48781,BE8D,뺍,uniBE8D
48783,BE8F,뺏,uniBE8F
48784,BE90,뺐,uniBE90
48785,BE91,뺑,uniBE91
48792,BE98,뺘,uniBE98
48793,BE99,뺙,uniBE99
48808,BEA8,뺨,uniBEA8
48848,BED0,뻐,uniBED0
48849,BED1,뻑,uniBED1
48852,BED4,뻔,uniBED4
48855,BED7,뻗,uniBED7
48856,BED8,뻘,uniBED8
48864,BEE0,뻠,uniBEE0
48867,BEE3,뻣,uniBEE3
48868,BEE4,뻤,uniBEE4
48869,BEE5,뻥,uniBEE5
48876,BEEC,뻬,uniBEEC
48897,BF01,뼁,uniBF01
48904,BF08,뼈,uniBF08
48905,BF09,뼉,uniBF09
48920,BF18,뼘,uniBF18
48921,BF19,뼙,uniBF19
48923,BF1B,뼛,uniBF1B
48924,BF1C,뼜,uniBF1C
48925,BF1D,뼝,uniBF1D
48960,BF40,뽀,uniBF40
48961,BF41,뽁,uniBF41
48964,BF44,뽄,uniBF44
48968,BF48,뽈,uniBF48
48976,BF50,뽐,uniBF50
48977,BF51,뽑,uniBF51
48981,BF55,뽕,uniBF55
49044,BF94,뾔,uniBF94
49072,BFB0,뾰,uniBFB0
49093,BFC5,뿅,uniBFC5
49100,BFCC,뿌,uniBFCC
49101,BFCD,뿍,uniBFCD
49104,BFD0,뿐,uniBFD0
49108,BFD4,뿔,uniBFD4
49116,BFDC,뿜,uniBFDC
49119,BFDF,뿟,uniBFDF
49121,BFE1,뿡,uniBFE1
49212,C03C,쀼,uniC03C
49233,C051,쁑,uniC051
49240,C058,쁘,uniC058
49244,C05C,쁜,uniC05C
49248,C060,쁠,uniC060
49256,C068,쁨,uniC068
49257,C069,쁩,uniC069
49296,C090,삐,uniC090
49297,C091,삑,uniC091
49300,C094,삔,uniC094
49304,C098,삘,uniC098
49312,C0A0,삠,uniC0A0
49313,C0A1,삡,uniC0A1
49315,C0A3,삣,uniC0A3
49317,C0A5,삥,uniC0A5
49324,C0AC,사,uniC0AC
49325,C0AD,삭,uniC0AD
49327,C0AF,삯,uniC0AF
49328,C0B0,산,uniC0B0
49331,C0B3,삳,uniC0B3
49332,C0B4,살,uniC0B4
49333,C0B5,삵,uniC0B5
49334,C0B6,삶,uniC0B6
49340,C0BC,삼,uniC0BC
49341,C0BD,삽,uniC0BD
49343,C0BF,삿,uniC0BF
49344,C0C0,샀,uniC0C0
49345,C0C1,상,uniC0C1
49349,C0C5,샅,uniC0C5
49352,C0C8,새,uniC0C8
49353,C0C9,색,uniC0C9
49356,C0CC,샌,uniC0CC
49360,C0D0,샐,uniC0D0
49368,C0D8,샘,uniC0D8
49369,C0D9,샙,uniC0D9
49371,C0DB,샛,uniC0DB
49372,C0DC,샜,uniC0DC
49373,C0DD,생,uniC0DD
49380,C0E4,샤,uniC0E4
49381,C0E5,샥,uniC0E5
49384,C0E8,샨,uniC0E8
49388,C0EC,샬,uniC0EC
49396,C0F4,샴,uniC0F4
49397,C0F5,샵,uniC0F5
49399,C0F7,샷,uniC0F7
49401,C0F9,샹,uniC0F9
49408,C100,섀,uniC100
49412,C104,섄,uniC104
49416,C108,섈,uniC108
49424,C110,섐,uniC110
49429,C115,섕,uniC115
49436,C11C,서,uniC11C
49437,C11D,석,uniC11D
49438,C11E,섞,uniC11E
49439,C11F,섟,uniC11F
49440,C120,선,uniC120
49443,C123,섣,uniC123
49444,C124,설,uniC124
49446,C126,섦,uniC126
49447,C127,섧,uniC127
49452,C12C,섬,uniC12C
49453,C12D,섭,uniC12D
49455,C12F,섯,uniC12F
49456,C130,섰,uniC130
49457,C131,성,uniC131
49462,C136,섶,uniC136
49464,C138,세,uniC138
49465,C139,섹,uniC139
49468,C13C,센,uniC13C
49472,C140,셀,uniC140
49480,C148,셈,uniC148
49481,C149,셉,uniC149
49483,C14B,셋,uniC14B
49484,C14C,셌,uniC14C
49485,C14D,셍,uniC14D
49492,C154,셔,uniC154
49493,C155,셕,uniC155
49496,C158,션,uniC158
49500,C15C,셜,uniC15C
49508,C164,셤,uniC164
49509,C165,셥,uniC165
49511,C167,셧,uniC167
49512,C168,셨,uniC168
49513,C169,셩,uniC169
49520,C170,셰,uniC170
49524,C174,셴,uniC174
49528,C178,셸,uniC178
49541,C185,솅,uniC185
49548,C18C,소,uniC18C
49549,C18D,속,uniC18D
49550,C18E,솎,uniC18E
49552,C190,손,uniC190
49556,C194,솔,uniC194
49558,C196,솖,uniC196
49564,C19C,솜,uniC19C
49565,C19D,솝,uniC19D
49567,C19F,솟,uniC19F
49569,C1A1,송,uniC1A1
49573,C1A5,솥,uniC1A5
49576,C1A8,솨,uniC1A8
49577,C1A9,솩,uniC1A9
49580,C1AC,솬,uniC1AC
49584,C1B0,솰,uniC1B0
49597,C1BD,솽,uniC1BD
49604,C1C4,쇄,uniC1C4
49608,C1C8,쇈,uniC1C8
49612,C1CC,쇌,uniC1CC
49620,C1D4,쇔,uniC1D4
49623,C1D7,쇗,uniC1D7
49624,C1D8,쇘,uniC1D8
49632,C1E0,쇠,uniC1E0
49636,C1E4,쇤,uniC1E4
49640,C1E8,쇨,uniC1E8
49648,C1F0,쇰,uniC1F0
49649,C1F1,쇱,uniC1F1
49651,C1F3,쇳,uniC1F3
49660,C1FC,쇼,uniC1FC
49661,C1FD,쇽,uniC1FD
49664,C200,숀,uniC200
49668,C204,숄,uniC204
49676,C20C,숌,uniC20C
49677,C20D,숍,uniC20D
49679,C20F,숏,uniC20F
49681,C211,숑,uniC211
49688,C218,수,uniC218
49689,C219,숙,uniC219
49692,C21C,순,uniC21C
49695,C21F,숟,uniC21F
49696,C220,술,uniC220
49704,C228,숨,uniC228
49705,C229,숩,uniC229
49707,C22B,숫,uniC22B
49709,C22D,숭,uniC22D
49711,C22F,숯,uniC22F
49713,C231,숱,uniC231
49714,C232,숲,uniC232
49716,C234,숴,uniC234
49736,C248,쉈,uniC248
49744,C250,쉐,uniC250
49745,C251,쉑,uniC251
49748,C254,쉔,uniC254
49752,C258,쉘,uniC258
49760,C260,쉠,uniC260
49765,C265,쉥,uniC265
49772,C26C,쉬,uniC26C
49773,C26D,쉭,uniC26D
49776,C270,쉰,uniC270
49780,C274,쉴,uniC274
49788,C27C,쉼,uniC27C
49789,C27D,쉽,uniC27D
49791,C27F,쉿,uniC27F
49793,C281,슁,uniC281
49800,C288,슈,uniC288
49801,C289,슉,uniC289
49808,C290,슐,uniC290
49816,C298,슘,uniC298
49819,C29B,슛,uniC29B
49821,C29D,슝,uniC29D
49828,C2A4,스,uniC2A4
49829,C2A5,슥,uniC2A5
49832,C2A8,슨,uniC2A8
49836,C2AC,슬,uniC2AC
49837,C2AD,슭,uniC2AD
49844,C2B4,슴,uniC2B4
49845,C2B5,습,uniC2B5
49847,C2B7,슷,uniC2B7
49849,C2B9,승,uniC2B9
49884,C2DC,시,uniC2DC
49885,C2DD,식,uniC2DD
49888,C2E0,신,uniC2E0
49891,C2E3,싣,uniC2E3
49892,C2E4,실,uniC2E4
49899,C2EB,싫,uniC2EB
49900,C2EC,심,uniC2EC
49901,C2ED,십,uniC2ED
49903,C2EF,싯,uniC2EF
49905,C2F1,싱,uniC2F1
49910,C2F6,싶,uniC2F6
49912,C2F8,싸,uniC2F8
49913,C2F9,싹,uniC2F9
49915,C2FB,싻,uniC2FB
49916,C2FC,싼,uniC2FC
49920,C300,쌀,uniC300
49928,C308,쌈,uniC308
49929,C309,쌉,uniC309
49932,C30C,쌌,uniC30C
49933,C30D,쌍,uniC30D
49939,C313,쌓,uniC313
49940,C314,쌔,uniC314
49941,C315,쌕,uniC315
49944,C318,쌘,uniC318
49948,C31C,쌜,uniC31C
49956,C324,쌤,uniC324
49957,C325,쌥,uniC325
49960,C328,쌨,uniC328
49961,C329,쌩,uniC329
49989,C345,썅,uniC345
50024,C368,써,uniC368
50025,C369,썩,uniC369
50028,C36C,썬,uniC36C
50032,C370,썰,uniC370
50034,C372,썲,uniC372
50040,C378,썸,uniC378
50041,C379,썹,uniC379
50044,C37C,썼,uniC37C
50045,C37D,썽,uniC37D
50052,C384,쎄,uniC384
50056,C388,쎈,uniC388
50060,C38C,쎌,uniC38C
50112,C3C0,쏀,uniC3C0
50136,C3D8,쏘,uniC3D8
50137,C3D9,쏙,uniC3D9
50140,C3DC,쏜,uniC3DC
50143,C3DF,쏟,uniC3DF
50144,C3E0,쏠,uniC3E0
50146,C3E2,쏢,uniC3E2
50152,C3E8,쏨,uniC3E8
50153,C3E9,쏩,uniC3E9
50157,C3ED,쏭,uniC3ED
50164,C3F4,쏴,uniC3F4
50165,C3F5,쏵,uniC3F5
50168,C3F8,쏸,uniC3F8
50184,C408,쐈,uniC408
50192,C410,쐐,uniC410
50212,C424,쐤,uniC424
50220,C42C,쐬,uniC42C
50224,C430,쐰,uniC430
50228,C434,쐴,uniC434
50236,C43C,쐼,uniC43C
50237,C43D,쐽,uniC43D
50248,C448,쑈,uniC448
50276,C464,쑤,uniC464
50277,C465,쑥,uniC465
50280,C468,쑨,uniC468
50284,C46C,쑬,uniC46C
50292,C474,쑴,uniC474
50293,C475,쑵,uniC475
50297,C479,쑹,uniC479
50304,C480,쒀,uniC480
50324,C494,쒔,uniC494
50332,C49C,쒜,uniC49C
50360,C4B8,쒸,uniC4B8
50364,C4BC,쒼,uniC4BC
50409,C4E9,쓩,uniC4E9
50416,C4F0,쓰,uniC4F0
50417,C4F1,쓱,uniC4F1
50420,C4F4,쓴,uniC4F4
50424,C4F8,쓸,uniC4F8
50426,C4FA,쓺,uniC4FA
50431,C4FF,쓿,uniC4FF
50432,C500,씀,uniC500
50433,C501,씁,uniC501
50444,C50C,씌,uniC50C
50448,C510,씐,uniC510
50452,C514,씔,uniC514
50460,C51C,씜,uniC51C
50472,C528,씨,uniC528
50473,C529,씩,uniC529
50476,C52C,씬,uniC52C
50480,C530,씰,uniC530
50488,C538,씸,uniC538
50489,C539,씹,uniC539
50491,C53B,씻,uniC53B
50493,C53D,씽,uniC53D
50500,C544,아,uniC544
50501,C545,악,uniC545
50504,C548,안,uniC548
50505,C549,앉,uniC549
50506,C54A,않,uniC54A
50508,C54C,알,uniC54C
50509,C54D,앍,uniC54D
50510,C54E,앎,uniC54E
50515,C553,앓,uniC553
50516,C554,암,uniC554
50517,C555,압,uniC555
50519,C557,앗,uniC557
50520,C558,았,uniC558
50521,C559,앙,uniC559
50525,C55D,앝,uniC55D
50526,C55E,앞,uniC55E
50528,C560,애,uniC560
50529,C561,액,uniC561
50532,C564,앤,uniC564
50536,C568,앨,uniC568
50544,C570,앰,uniC570
50545,C571,앱,uniC571
50547,C573,앳,uniC573
50548,C574,앴,uniC574
50549,C575,앵,uniC575
50556,C57C,야,uniC57C
50557,C57D,약,uniC57D
50560,C580,얀,uniC580
50564,C584,얄,uniC584
50567,C587,얇,uniC587
50572,C58C,얌,uniC58C
50573,C58D,얍,uniC58D
50575,C58F,얏,uniC58F
50577,C591,양,uniC591
50581,C595,얕,uniC595
50583,C597,얗,uniC597
50584,C598,얘,uniC598
50588,C59C,얜,uniC59C
50592,C5A0,얠,uniC5A0
50601,C5A9,얩,uniC5A9
50612,C5B4,어,uniC5B4
50613,C5B5,억,uniC5B5
50616,C5B8,언,uniC5B8
50617,C5B9,얹,uniC5B9
50619,C5BB,얻,uniC5BB
50620,C5BC,얼,uniC5BC
50621,C5BD,얽,uniC5BD
50622,C5BE,얾,uniC5BE
50628,C5C4,엄,uniC5C4
50629,C5C5,업,uniC5C5
50630,C5C6,없,uniC5C6
50631,C5C7,엇,uniC5C7
50632,C5C8,었,uniC5C8
50633,C5C9,엉,uniC5C9
50634,C5CA,엊,uniC5CA
50636,C5CC,엌,uniC5CC
50638,C5CE,엎,uniC5CE
50640,C5D0,에,uniC5D0
50641,C5D1,엑,uniC5D1
50644,C5D4,엔,uniC5D4
50648,C5D8,엘,uniC5D8
50656,C5E0,엠,uniC5E0
50657,C5E1,엡,uniC5E1
50659,C5E3,엣,uniC5E3
50661,C5E5,엥,uniC5E5
50668,C5EC,여,uniC5EC
50669,C5ED,역,uniC5ED
50670,C5EE,엮,uniC5EE
50672,C5F0,연,uniC5F0
50676,C5F4,열,uniC5F4
50678,C5F6,엶,uniC5F6
50679,C5F7,엷,uniC5F7
50684,C5FC,염,uniC5FC
50685,C5FD,엽,uniC5FD
50686,C5FE,엾,uniC5FE
50687,C5FF,엿,uniC5FF
50688,C600,였,uniC600
50689,C601,영,uniC601
50693,C605,옅,uniC605
50694,C606,옆,uniC606
50695,C607,옇,uniC607
50696,C608,예,uniC608
50700,C60C,옌,uniC60C
50704,C610,옐,uniC610
50712,C618,옘,uniC618
50713,C619,옙,uniC619
50715,C61B,옛,uniC61B
50716,C61C,옜,uniC61C
50724,C624,오,uniC624
50725,C625,옥,uniC625
50728,C628,온,uniC628
50732,C62C,올,uniC62C
50733,C62D,옭,uniC62D
50734,C62E,옮,uniC62E
50736,C630,옰,uniC630
50739,C633,옳,uniC633
50740,C634,옴,uniC634
50741,C635,옵,uniC635
50743,C637,옷,uniC637
50745,C639,옹,uniC639
50747,C63B,옻,uniC63B
50752,C640,와,uniC640
50753,C641,왁,uniC641
50756,C644,완,uniC644
50760,C648,왈,uniC648
50768,C650,왐,uniC650
50769,C651,왑,uniC651
50771,C653,왓,uniC653
50772,C654,왔,uniC654
50773,C655,왕,uniC655
50780,C65C,왜,uniC65C
50781,C65D,왝,uniC65D
50784,C660,왠,uniC660
50796,C66C,왬,uniC66C
50799,C66F,왯,uniC66F
50801,C671,왱,uniC671
50808,C678,외,uniC678
50809,C679,왹,uniC679
50812,C67C,왼,uniC67C
50816,C680,욀,uniC680
50824,C688,욈,uniC688
50825,C689,욉,uniC689
50827,C68B,욋,uniC68B
50829,C68D,욍,uniC68D
50836,C694,요,uniC694
50837,C695,욕,uniC695
50840,C698,욘,uniC698
50844,C69C,욜,uniC69C
50852,C6A4,욤,uniC6A4
50853,C6A5,욥,uniC6A5
50855,C6A7,욧,uniC6A7
50857,C6A9,용,uniC6A9
50864,C6B0,우,uniC6B0
50865,C6B1,욱,uniC6B1
50868,C6B4,운,uniC6B4
50872,C6B8,울,uniC6B8
50873,C6B9,욹,uniC6B9
50874,C6BA,욺,uniC6BA
50880,C6C0,움,uniC6C0
50881,C6C1,웁,uniC6C1
50883,C6C3,웃,uniC6C3
50885,C6C5,웅,uniC6C5
50892,C6CC,워,uniC6CC
50893,C6CD,웍,uniC6CD
50896,C6D0,원,uniC6D0
50900,C6D4,월,uniC6D4
50908,C6DC,웜,uniC6DC
50909,C6DD,웝,uniC6DD
50912,C6E0,웠,uniC6E0
50913,C6E1,웡,uniC6E1
50920,C6E8,웨,uniC6E8
50921,C6E9,웩,uniC6E9
50924,C6EC,웬,uniC6EC
50928,C6F0,웰,uniC6F0
50936,C6F8,웸,uniC6F8
50937,C6F9,웹,uniC6F9
50941,C6FD,웽,uniC6FD
50948,C704,위,uniC704
50949,C705,윅,uniC705
50952,C708,윈,uniC708
50956,C70C,윌,uniC70C
50964,C714,윔,uniC714
50965,C715,윕,uniC715
50967,C717,윗,uniC717
50969,C719,윙,uniC719
50976,C720,유,uniC720
50977,C721,육,uniC721
50980,C724,윤,uniC724
50984,C728,율,uniC728
50992,C730,윰,uniC730
50993,C731,윱,uniC731
50995,C733,윳,uniC733
50997,C735,융,uniC735
50999,C737,윷,uniC737
51004,C73C,으,uniC73C
51005,C73D,윽,uniC73D
51008,C740,은,uniC740
51012,C744,을,uniC744
51018,C74A,읊,uniC74A
51020,C74C,음,uniC74C
51021,C74D,읍,uniC74D
51023,C74F,읏,uniC74F
51025,C751,응,uniC751
51026,C752,읒,uniC752
51027,C753,읓,uniC753
51028,C754,읔,uniC754
51029,C755,읕,uniC755
51030,C756,읖,uniC756
51031,C757,읗,uniC757
51032,C758,의,uniC758
51036,C75C,읜,uniC75C
51040,C760,읠,uniC760
51048,C768,읨,uniC768
51051,C76B,읫,uniC76B
51060,C774,이,uniC774
51061,C775,익,uniC775
51064,C778,인,uniC778
51068,C77C,일,uniC77C
51069,C77D,읽,uniC77D
51070,C77E,읾,uniC77E
51075,C783,잃,uniC783
51076,C784,임,uniC784
51077,C785,입,uniC785
51079,C787,잇,uniC787
51080,C788,있,uniC788
51081,C789,잉,uniC789
51082,C78A,잊,uniC78A
51086,C78E,잎,uniC78E
51088,C790,자,uniC790
51089,C791,작,uniC791
51092,C794,잔,uniC794
51094,C796,잖,uniC796
51095,C797,잗,uniC797
51096,C798,잘,uniC798
51098,C79A,잚,uniC79A
51104,C7A0,잠,uniC7A0
51105,C7A1,잡,uniC7A1
51107,C7A3,잣,uniC7A3
51108,C7A4,잤,uniC7A4
51109,C7A5,장,uniC7A5
51110,C7A6,잦,uniC7A6
51116,C7AC,재,uniC7AC
51117,C7AD,잭,uniC7AD
51120,C7B0,잰,uniC7B0
51124,C7B4,잴,uniC7B4
51132,C7BC,잼,uniC7BC
51133,C7BD,잽,uniC7BD
51135,C7BF,잿,uniC7BF
51136,C7C0,쟀,uniC7C0
51137,C7C1,쟁,uniC7C1
51144,C7C8,쟈,uniC7C8
51145,C7C9,쟉,uniC7C9
51148,C7CC,쟌,uniC7CC
51150,C7CE,쟎,uniC7CE
51152,C7D0,쟐,uniC7D0
51160,C7D8,쟘,uniC7D8
51165,C7DD,쟝,uniC7DD
51172,C7E4,쟤,uniC7E4
51176,C7E8,쟨,uniC7E8
51180,C7EC,쟬,uniC7EC
51200,C800,저,uniC800
51201,C801,적,uniC801
51204,C804,전,uniC804
51208,C808,절,uniC808
51210,C80A,젊,uniC80A
51216,C810,점,uniC810
51217,C811,접,uniC811
51219,C813,젓,uniC813
51221,C815,정,uniC815
51222,C816,젖,uniC816
51228,C81C,제,uniC81C
51229,C81D,젝,uniC81D
51232,C820,젠,uniC820
51236,C824,젤,uniC824
51244,C82C,젬,uniC82C
51245,C82D,젭,uniC82D
51247,C82F,젯,uniC82F
51249,C831,젱,uniC831
51256,C838,져,uniC838
51260,C83C,젼,uniC83C
51264,C840,졀,uniC840
51272,C848,졈,uniC848
51273,C849,졉,uniC849
51276,C84C,졌,uniC84C
51277,C84D,졍,uniC84D
51284,C854,졔,uniC854
51312,C870,조,uniC870
51313,C871,족,uniC871
51316,C874,존,uniC874
51320,C878,졸,uniC878
51322,C87A,졺,uniC87A
51328,C880,좀,uniC880
51329,C881,좁,uniC881
51331,C883,좃,uniC883
51333,C885,종,uniC885
51334,C886,좆,uniC886
51335,C887,좇,uniC887
51339,C88B,좋,uniC88B
51340,C88C,좌,uniC88C
51341,C88D,좍,uniC88D
51348,C894,좔,uniC894
51357,C89D,좝,uniC89D
51359,C89F,좟,uniC89F
51361,C8A1,좡,uniC8A1
51368,C8A8,좨,uniC8A8
51388,C8BC,좼,uniC8BC
51389,C8BD,좽,uniC8BD
51396,C8C4,죄,uniC8C4
51400,C8C8,죈,uniC8C8
51404,C8CC,죌,uniC8CC
51412,C8D4,죔,uniC8D4
51413,C8D5,죕,uniC8D5
51415,C8D7,죗,uniC8D7
51417,C8D9,죙,uniC8D9
51424,C8E0,죠,uniC8E0
51425,C8E1,죡,uniC8E1
51428,C8E4,죤,uniC8E4
51445,C8F5,죵,uniC8F5
51452,C8FC,주,uniC8FC
51453,C8FD,죽,uniC8FD
51456,C900,준,uniC900
51460,C904,줄,uniC904
51461,C905,줅,uniC905
51462,C906,줆,uniC906
51468,C90C,줌,uniC90C
51469,C90D,줍,uniC90D
51471,C90F,줏,uniC90F
51473,C911,중,uniC911
51480,C918,줘,uniC918
51500,C92C,줬,uniC92C
51508,C934,줴,uniC934
51536,C950,쥐,uniC950
51537,C951,쥑,uniC951
51540,C954,쥔,uniC954
51544,C958,쥘,uniC958
51552,C960,쥠,uniC960
51553,C961,쥡,uniC961
51555,C963,쥣,uniC963
51564,C96C,쥬,uniC96C
51568,C970,쥰,uniC970
51572,C974,쥴,uniC974
51580,C97C,쥼,uniC97C
51592,C988,즈,uniC988
51593,C989,즉,uniC989
51596,C98C,즌,uniC98C
51600,C990,즐,uniC990
51608,C998,즘,uniC998
51609,C999,즙,uniC999
51611,C99B,즛,uniC99B
51613,C99D,증,uniC99D
51648,C9C0,지,uniC9C0
51649,C9C1,직,uniC9C1
51652,C9C4,진,uniC9C4
51655,C9C7,짇,uniC9C7
51656,C9C8,질,uniC9C8
51658,C9CA,짊,uniC9CA
51664,C9D0,짐,uniC9D0
51665,C9D1,집,uniC9D1
51667,C9D3,짓,uniC9D3
51669,C9D5,징,uniC9D5
51670,C9D6,짖,uniC9D6
51673,C9D9,짙,uniC9D9
51674,C9DA,짚,uniC9DA
51676,C9DC,짜,uniC9DC
51677,C9DD,짝,uniC9DD
51680,C9E0,짠,uniC9E0
51682,C9E2,짢,uniC9E2
51684,C9E4,짤,uniC9E4
51687,C9E7,짧,uniC9E7
51692,C9EC,짬,uniC9EC
51693,C9ED,짭,uniC9ED
51695,C9EF,짯,uniC9EF
51696,C9F0,짰,uniC9F0
51697,C9F1,짱,uniC9F1
51704,C9F8,째,uniC9F8
51705,C9F9,짹,uniC9F9
