unicode dec,unicode hex,character,name
24403,5F53,当,uni5F53
25377,6321,挡,uni6321
20826,515A,党,uni515A
33633,8361,荡,uni8361
26723,6863,档,uni6863
20992,5200,刀,uni5200
25443,6363,捣,uni6363
36424,8E48,蹈,uni8E48
20498,5012,倒,uni5012
23707,5C9B,岛,uni5C9B
31095,7977,祷,uni7977
23548,5BFC,导,uni5BFC
21040,5230,到,uni5230
31291,7A3B,稻,uni7A3B
24764,60BC,悼,uni60BC
36947,9053,道,uni9053
30423,76D7,盗,uni76D7
24503,5FB7,德,uni5FB7
24471,5F97,得,uni5F97
30340,7684,的,uni7684
36460,8E6C,蹬,uni8E6C
28783,706F,灯,uni706F
30331,767B,登,uni767B
31561,7B49,等,uni7B49
30634,77AA,瞪,uni77AA
20979,51F3,凳,uni51F3
37011,9093,邓,uni9093
22564,5824,堤,uni5824
20302,4F4E,低,uni4F4E
28404,6EF4,滴,uni6EF4
36842,8FEA,迪,uni8FEA
25932,654C,敌,uni654C
31515,7B1B,笛,uni7B1B
29380,72C4,狄,uni72C4
28068,6DA4,涤,uni6DA4
32735,7FDF,翟,uni7FDF
23265,5AE1,嫡,uni5AE1
25269,62B5,抵,uni62B5
24213,5E95,底,uni5E95
22320,5730,地,uni5730
33922,8482,蒂,uni8482
31532,7B2C,第,uni7B2C
24093,5E1D,帝,uni5E1D
24351,5F1F,弟,uni5F1F
36882,9012,递,uni9012
32532,7F14,缔,uni7F14
39072,98A0,颠,uni98A0
25474,6382,掂,uni6382
28359,6EC7,滇,uni6EC7
30872,7898,碘,uni7898
28857,70B9,点,uni70B9
20856,5178,典,uni5178
38747,975B,靛,uni975B
22443,57AB,垫,uni57AB
30005,7535,电,uni7535
20291,4F43,佃,uni4F43
30008,7538,甸,uni7538
24215,5E97,店,uni5E97
24806,60E6,惦,uni60E6
22880,5960,奠,uni5960
28096,6DC0,淀,uni6DC0
27583,6BBF,殿,uni6BBF
30857,7889,碉,uni7889
21500,53FC,叼,uni53FC
38613,96D5,雕,uni96D5
20939,51CB,凋,uni51CB
20993,5201,刁,uni5201
25481,6389,掉,uni6389
21514,540A,吊,uni540A
38035,9493,钓,uni9493
35843,8C03,调,uni8C03
36300,8DCC,跌,uni8DCC
29241,7239,爹,uni7239
30879,789F,碟,uni789F
34678,8776,蝶,uni8776
36845,8FED,迭,uni8FED
35853,8C0D,谍,uni8C0D
21472,53E0,叠,uni53E0
19969,4E01,丁,uni4E01
30447,76EF,盯,uni76EF
21486,53EE,叮,uni53EE
38025,9489,钉,uni9489
39030,9876,顶,uni9876
40718,9F0E,鼎,uni9F0E
38189,952D,锭,uni952D
23450,5B9A,定,uni5B9A
35746,8BA2,订,uni8BA2
20002,4E22,丢,uni4E22
19996,4E1C,东,uni4E1C
20908,51AC,冬,uni51AC
33891,8463,董,uni8463
25026,61C2,懂,uni61C2
21160,52A8,动,uni52A8
26635,680B,栋,uni680B
20375,4F97,侗,uni4F97
24683,606B,恫,uni606B
20923,51BB,冻,uni51BB
27934,6D1E,洞,uni6D1E
20828,515C,兜,uni515C
25238,6296,抖,uni6296
26007,6597,斗,uni6597
38497,9661,陡,uni9661
35910,8C46,豆,uni8C46
36887,9017,逗,uni9017
30168,75D8,痘,uni75D8
37117,90FD,都,uni90FD
30563,7763,督,uni7763
27602,6BD2,毒,uni6BD2
29322,728A,犊,uni728A
29420,72EC,独,uni72EC
35835,8BFB,读,uni8BFB
22581,5835,堵,uni5835
30585,7779,睹,uni7779
36172,8D4C,赌,uni8D4C
26460,675C,杜,uni675C
38208,9540,镀,uni9540
32922,809A,肚,uni809A
24230,5EA6,度,uni5EA6
28193,6E21,渡,uni6E21
22930,5992,妒,uni5992
31471,7AEF,端,uni7AEF
30701,77ED,短,uni77ED
38203,953B,锻,uni953B
27573,6BB5,段,uni6BB5
26029,65AD,断,uni65AD
32526,7F0E,缎,uni7F0E
22534,5806,堆,uni5806
20817,5151,兑,uni5151
38431,961F,队,uni961F
23545,5BF9,对,uni5BF9
